RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
4495,5,0.100000,1.000000,10.00,3,1.0e-04,0.160000,0.403233,0.167500,4.16,Success
4496,1,1.000000,1.000000,10.00,3,1.0e-04,0.180000,0.425690,0.192500,3.22,Success
4497,2,1.000000,1.000000,10.00,3,1.0e-04,0.172500,0.409516,0.177500,3.20,Success
4498,3,1.000000,1.000000,10.00,3,1.0e-04,0.177500,0.420618,0.187500,3.13,Success
4499,4,1.000000,1.000000,10.00,3,1.0e-04,0.182500,0.421774,0.197500,3.15,Success
4500,5,1.000000,1.000000,10.00,3,1.0e-04,0.177500,0.423860,0.187500,3.23,Success
4501,1,0.000100,0.000100,1.10,5,1.0e-04,0.482500,0.701608,0.520000,8.86,Success
4502,2,0.000100,0.000100,1.10,5,1.0e-04,0.630000,0.808736,0.665000,9.18,Success
4503,3,0.000100,0.000100,1.10,5,1.0e-04,0.572500,0.787604,0.622500,9.21,Success
4504,4,0.000100,0.000100,1.10,5,1.0e-04,0.607500,0.792080,0.637500,9.35,Success
4505,5,0.000100,0.000100,1.10,5,1.0e-04,0.497500,0.706962,0.537500,9.60,Success
4506,1,0.001000,0.000100,1.10,5,1.0e-04,0.180000,0.422021,0.197500,9.01,Success
4507,2,0.001000,0.000100,1.10,5,1.0e-04,0.577500,0.789275,0.622500,8.85,Success
4508,3,0.001000,0.000100,1.10,5,1.0e-04,0.512500,0.713316,0.540000,8.82,Success
4509,4,0.001000,0.000100,1.10,5,1.0e-04,0.507500,0.750353,0.562500,5.06,Success
4510,5,0.001000,0.000100,1.10,5,1.0e-04,0.197500,0.422801,0.207500,9.65,Success
4511,1,0.010000,0.000100,1.10,5,1.0e-04,0.217500,0.446673,0.240000,10.30,Success
4512,2,0.010000,0.000100,1.10,5,1.0e-04,0.160000,0.404901,0.240000,9.62,Success
4513,3,0.010000,0.000100,1.10,5,1.0e-04,0.237500,0.477439,0.260000,9.53,Success
4514,4,0.010000,0.000100,1.10,5,1.0e-04,0.242500,0.488586,0.260000,9.26,Success
4515,5,0.010000,0.000100,1.10,5,1.0e-04,0.155000,0.378854,0.190000,9.35,Success
4516,1,0.100000,0.000100,1.10,5,1.0e-04,0.200000,0.431748,0.210000,9.30,Success
4517,2,0.100000,0.000100,1.10,5,1.0e-04,0.250000,0.482517,0.265000,9.36,Success
4518,3,0.100000,0.000100,1.10,5,1.0e-04,0.230000,0.459824,0.240000,9.46,Success
4519,4,0.100000,0.000100,1.10,5,1.0e-04,0.240000,0.478358,0.255000,9.34,Success
4520,5,0.100000,0.000100,1.10,5,1.0e-04,0.222500,0.465010,0.232500,9.66,Success
4521,1,1.000000,0.000100,1.10,5,1.0e-04,0.202500,0.441175,0.217500,9.98,Success
4522,2,1.000000,0.000100,1.10,5,1.0e-04,0.197500,0.444998,0.210000,9.38,Success
4523,3,1.000000,0.000100,1.10,5,1.0e-04,0.195000,0.434116,0.207500,9.83,Success
4524,4,1.000000,0.000100,1.10,5,1.0e-04,0.217500,0.447221,0.222500,9.39,Success
4525,5,1.000000,0.000100,1.10,5,1.0e-04,0.192500,0.441095,0.202500,8.94,Success
4526,1,0.000100,0.001000,1.10,5,1.0e-04,0.525000,0.743931,0.567500,8.84,Success
4527,2,0.000100,0.001000,1.10,5,1.0e-04,0.597500,0.798630,0.647500,9.06,Success
4528,3,0.000100,0.001000,1.10,5,1.0e-04,0.602500,0.803886,0.657500,8.84,Success
4529,4,0.000100,0.001000,1.10,5,1.0e-04,0.677500,0.828146,0.702500,8.91,Success
4530,5,0.000100,0.001000,1.10,5,1.0e-04,0.395000,0.638557,0.442500,8.86,Success
4531,1,0.001000,0.001000,1.10,5,1.0e-04,0.467500,0.691808,0.502500,8.88,Success
4532,2,0.001000,0.001000,1.10,5,1.0e-04,0.615000,0.796446,0.637500,8.96,Success
4533,3,0.001000,0.001000,1.10,5,1.0e-04,0.642500,0.821006,0.675000,8.79,Success
4534,4,0.001000,0.001000,1.10,5,1.0e-04,0.650000,0.806089,0.675000,9.13,Success
4535,5,0.001000,0.001000,1.10,5,1.0e-04,0.450000,0.667686,0.477500,8.86,Success
4536,1,0.010000,0.001000,1.10,5,1.0e-04,0.072500,0.269931,0.135000,8.80,Success
4537,2,0.010000,0.001000,1.10,5,1.0e-04,0.630000,0.810352,0.665000,8.89,Success
4538,3,0.010000,0.001000,1.10,5,1.0e-04,0.192500,0.410756,0.205000,8.73,Success
4539,4,0.010000,0.001000,1.10,5,1.0e-04,0.150000,0.347833,0.185000,8.85,Success
4540,5,0.010000,0.001000,1.10,5,1.0e-04,0.070000,0.252832,0.127500,8.79,Success
4541,1,0.100000,0.001000,1.10,5,1.0e-04,0.132500,0.388137,0.197500,8.85,Success
4542,2,0.100000,0.001000,1.10,5,1.0e-04,0.192500,0.445477,0.252500,9.06,Success
4543,3,0.100000,0.001000,1.10,5,1.0e-04,0.165000,0.432537,0.230000,8.78,Success
4544,4,0.100000,0.001000,1.10,5,1.0e-04,0.212500,0.441532,0.252500,8.82,Success
4545,5,0.100000,0.001000,1.10,5,1.0e-04,0.155000,0.389738,0.210000,8.86,Success
4546,1,1.000000,0.001000,1.10,5,1.0e-04,0.222500,0.455564,0.232500,8.81,Success
4547,2,1.000000,0.001000,1.10,5,1.0e-04,0.207500,0.454500,0.217500,8.88,Success
4548,3,1.000000,0.001000,1.10,5,1.0e-04,0.220000,0.452432,0.225000,8.96,Success
4549,4,1.000000,0.001000,1.10,5,1.0e-04,0.192500,0.437645,0.205000,9.09,Success
4550,5,1.000000,0.001000,1.10,5,1.0e-04,0.202500,0.435157,0.210000,10.04,Success
4551,1,0.000100,0.010000,1.10,5,1.0e-04,0.400000,0.642218,0.437500,10.69,Success
4552,2,0.000100,0.010000,1.10,5,1.0e-04,0.612500,0.801602,0.655000,9.66,Success
4553,3,0.000100,0.010000,1.10,5,1.0e-04,0.587500,0.780582,0.627500,9.40,Success
4554,4,0.000100,0.010000,1.10,5,1.0e-04,0.582500,0.776631,0.625000,9.44,Success
4555,5,0.000100,0.010000,1.10,5,1.0e-04,0.382500,0.619585,0.402500,4.30,Success
4556,1,0.001000,0.010000,1.10,5,1.0e-04,0.400000,0.644198,0.460000,9.41,Success
4557,2,0.001000,0.010000,1.10,5,1.0e-04,0.612500,0.792367,0.642500,9.39,Success
4558,3,0.001000,0.010000,1.10,5,1.0e-04,0.645000,0.812504,0.672500,9.28,Success
4559,4,0.001000,0.010000,1.10,5,1.0e-04,0.575000,0.782994,0.647500,9.31,Success
4560,5,0.001000,0.010000,1.10,5,1.0e-04,0.490000,0.673966,0.515000,9.38,Success
4561,1,0.010000,0.010000,1.10,5,1.0e-04,0.430000,0.658983,0.462500,9.32,Success
4562,2,0.010000,0.010000,1.10,5,1.0e-04,0.630000,0.805644,0.662500,9.38,Success
4563,3,0.010000,0.010000,1.10,5,1.0e-04,0.642500,0.804915,0.680000,9.59,Success
4564,4,0.010000,0.010000,1.10,5,1.0e-04,0.620000,0.797027,0.665000,9.46,Success
4565,5,0.010000,0.010000,1.10,5,1.0e-04,0.442500,0.665615,0.485000,9.31,Success
4566,1,0.100000,0.010000,1.10,5,1.0e-04,0.075000,0.273661,0.140000,9.22,Success
4567,2,0.100000,0.010000,1.10,5,1.0e-04,0.185000,0.408924,0.217500,9.35,Success
4568,3,0.100000,0.010000,1.10,5,1.0e-04,0.072500,0.270833,0.140000,9.27,Success
4569,4,0.100000,0.010000,1.10,5,1.0e-04,0.062500,0.258288,0.127500,9.38,Success
4570,5,0.100000,0.010000,1.10,5,1.0e-04,0.060000,0.256552,0.125000,9.43,Success
4571,1,1.000000,0.010000,1.10,5,1.0e-04,0.140000,0.360016,0.175000,9.34,Success
4572,2,1.000000,0.010000,1.10,5,1.0e-04,0.142500,0.405034,0.192500,9.29,Success
4573,3,1.000000,0.010000,1.10,5,1.0e-04,0.145000,0.402402,0.202500,9.28,Success
4574,4,1.000000,0.010000,1.10,5,1.0e-04,0.142500,0.403209,0.200000,9.30,Success
4575,5,1.000000,0.010000,1.10,5,1.0e-04,0.147500,0.363625,0.177500,9.33,Success
4576,1,0.000100,0.100000,1.10,5,1.0e-04,0.377500,0.595845,0.405000,9.37,Success
4577,2,0.000100,0.100000,1.10,5,1.0e-04,0.595000,0.773421,0.637500,9.51,Success
4578,3,0.000100,0.100000,1.10,5,1.0e-04,0.455000,0.660492,0.492500,8.35,Success
4579,4,0.000100,0.100000,1.10,5,1.0e-04,0.440000,0.659632,0.472500,5.78,Success
4580,5,0.000100,0.100000,1.10,5,1.0e-04,0.347500,0.560550,0.365000,6.55,Success
4581,1,0.001000,0.100000,1.10,5,1.0e-04,0.375000,0.587831,0.397500,9.22,Success
4582,2,0.001000,0.100000,1.10,5,1.0e-04,0.572500,0.773212,0.625000,9.37,Success
4583,3,0.001000,0.100000,1.10,5,1.0e-04,0.432500,0.644808,0.472500,8.43,Success
4584,4,0.001000,0.100000,1.10,5,1.0e-04,0.420000,0.649155,0.475000,6.83,Success
4585,5,0.001000,0.100000,1.10,5,1.0e-04,0.382500,0.609242,0.422500,9.38,Success
4586,1,0.010000,0.100000,1.10,5,1.0e-04,0.395000,0.613510,0.420000,9.02,Success
4587,2,0.010000,0.100000,1.10,5,1.0e-04,0.612500,0.784270,0.642500,6.64,Success
4588,3,0.010000,0.100000,1.10,5,1.0e-04,0.472500,0.672299,0.505000,8.87,Success
4589,4,0.010000,0.100000,1.10,5,1.0e-04,0.480000,0.671227,0.505000,8.94,Success
4590,5,0.010000,0.100000,1.10,5,1.0e-04,0.365000,0.584911,0.387500,8.85,Success
4591,1,0.100000,0.100000,1.10,5,1.0e-04,0.355000,0.584136,0.392500,8.90,Success
4592,2,0.100000,0.100000,1.10,5,1.0e-04,0.510000,0.743974,0.572500,9.01,Success
4593,3,0.100000,0.100000,1.10,5,1.0e-04,0.430000,0.654222,0.467500,9.14,Success
4594,4,0.100000,0.100000,1.10,5,1.0e-04,0.447500,0.658370,0.485000,8.92,Success
4595,5,0.100000,0.100000,1.10,5,1.0e-04,0.410000,0.626492,0.440000,8.85,Success
4596,1,1.000000,0.100000,1.10,5,1.0e-04,0.177500,0.407901,0.207500,8.66,Success
4597,2,1.000000,0.100000,1.10,5,1.0e-04,0.202500,0.444190,0.220000,8.87,Success
4598,3,1.000000,0.100000,1.10,5,1.0e-04,0.190000,0.394067,0.205000,8.82,Success
4599,4,1.000000,0.100000,1.10,5,1.0e-04,0.205000,0.440271,0.225000,8.96,Success
4600,5,1.000000,0.100000,1.10,5,1.0e-04,0.190000,0.399697,0.210000,8.88,Success
4601,1,0.000100,1.000000,1.10,5,1.0e-04,0.460000,0.662101,0.482500,8.60,Success
4602,2,0.000100,1.000000,1.10,5,1.0e-04,0.680000,0.841556,0.727500,8.91,Success
4603,3,0.000100,1.000000,1.10,5,1.0e-04,0.385000,0.608174,0.425000,5.20,Success
4604,4,0.000100,1.000000,1.10,5,1.0e-04,0.452500,0.660691,0.487500,6.48,Success
4605,5,0.000100,1.000000,1.10,5,1.0e-04,0.400000,0.620773,0.435000,6.87,Success
4606,1,0.001000,1.000000,1.10,5,1.0e-04,0.457500,0.664233,0.487500,8.30,Success
4607,2,0.001000,1.000000,1.10,5,1.0e-04,0.687500,0.831044,0.715000,8.77,Success
4608,3,0.001000,1.000000,1.10,5,1.0e-04,0.497500,0.705916,0.542500,8.68,Success
4609,4,0.001000,1.000000,1.10,5,1.0e-04,0.442500,0.649432,0.462500,6.68,Success
4610,5,0.001000,1.000000,1.10,5,1.0e-04,0.410000,0.628319,0.437500,7.09,Success
4611,1,0.010000,1.000000,1.10,5,1.0e-04,0.470000,0.664981,0.500000,8.13,Success
4612,2,0.010000,1.000000,1.10,5,1.0e-04,0.645000,0.814632,0.672500,8.77,Success
4613,3,0.010000,1.000000,1.10,5,1.0e-04,0.365000,0.591575,0.410000,4.94,Success
4614,4,0.010000,1.000000,1.10,5,1.0e-04,0.480000,0.680617,0.520000,8.37,Success
4615,5,0.010000,1.000000,1.10,5,1.0e-04,0.435000,0.653213,0.460000,6.90,Success
4616,1,0.100000,1.000000,1.10,5,1.0e-04,0.417500,0.645144,0.445000,7.64,Success
4617,2,0.100000,1.000000,1.10,5,1.0e-04,0.695000,0.844057,0.725000,8.90,Success
4618,3,0.100000,1.000000,1.10,5,1.0e-04,0.500000,0.697156,0.537500,8.94,Success
4619,4,0.100000,1.000000,1.10,5,1.0e-04,0.470000,0.688315,0.517500,7.24,Success
4620,5,0.100000,1.000000,1.10,5,1.0e-04,0.432500,0.647162,0.457500,7.51,Success
4621,1,1.000000,1.000000,1.10,5,1.0e-04,0.415000,0.644737,0.445000,9.40,Success
4622,2,1.000000,1.000000,1.10,5,1.0e-04,0.685000,0.832057,0.710000,9.29,Success
4623,3,1.000000,1.000000,1.10,5,1.0e-04,0.412500,0.624818,0.445000,5.49,Success
4624,4,1.000000,1.000000,1.10,5,1.0e-04,0.480000,0.682074,0.512500,8.10,Success
4625,5,1.000000,1.000000,1.10,5,1.0e-04,0.390000,0.619502,0.407500,7.33,Success
4626,1,0.000100,0.000100,1.30,5,1.0e-04,0.437500,0.677023,0.477500,5.88,Success
4627,2,0.000100,0.000100,1.30,5,1.0e-04,0.577500,0.789976,0.615000,9.58,Success
4628,3,0.000100,0.000100,1.30,5,1.0e-04,0.585000,0.771335,0.620000,9.34,Success
4629,4,0.000100,0.000100,1.30,5,1.0e-04,0.592500,0.790807,0.635000,9.67,Success
4630,5,0.000100,0.000100,1.30,5,1.0e-04,0.427500,0.668532,0.472500,8.86,Success
4631,1,0.001000,0.000100,1.30,5,1.0e-04,0.390000,0.614782,0.410000,2.30,Success
4632,2,0.001000,0.000100,1.30,5,1.0e-04,0.627500,0.810650,0.665000,8.81,Success
4633,3,0.001000,0.000100,1.30,5,1.0e-04,0.540000,0.736777,0.570000,4.49,Success
4634,4,0.001000,0.000100,1.30,5,1.0e-04,0.537500,0.735236,0.567500,8.99,Success
4635,5,0.001000,0.000100,1.30,5,1.0e-04,0.332500,0.590171,0.367500,2.15,Success
4636,1,0.010000,0.000100,1.30,5,1.0e-04,0.175000,0.402408,0.222500,9.34,Success
4637,2,0.010000,0.000100,1.30,5,1.0e-04,0.200000,0.421854,0.265000,8.89,Success
4638,3,0.010000,0.000100,1.30,5,1.0e-04,0.222500,0.423074,0.262500,8.86,Success
4639,4,0.010000,0.000100,1.30,5,1.0e-04,0.300000,0.532685,0.322500,8.83,Success
4640,5,0.010000,0.000100,1.30,5,1.0e-04,0.172500,0.368529,0.197500,8.79,Success
4641,1,0.100000,0.000100,1.30,5,1.0e-04,0.215000,0.453746,0.222500,8.94,Success
4642,2,0.100000,0.000100,1.30,5,1.0e-04,0.312500,0.526340,0.340000,8.89,Success
4643,3,0.100000,0.000100,1.30,5,1.0e-04,0.267500,0.494874,0.277500,9.13,Success
4644,4,0.100000,0.000100,1.30,5,1.0e-04,0.237500,0.478815,0.250000,8.81,Success
4645,5,0.100000,0.000100,1.30,5,1.0e-04,0.205000,0.452866,0.212500,8.91,Success
4646,1,1.000000,0.000100,1.30,5,1.0e-04,0.205000,0.444886,0.227500,8.89,Success
4647,2,1.000000,0.000100,1.30,5,1.0e-04,0.205000,0.449687,0.215000,8.82,Success
4648,3,1.000000,0.000100,1.30,5,1.0e-04,0.200000,0.441860,0.212500,8.86,Success
4649,4,1.000000,0.000100,1.30,5,1.0e-04,0.195000,0.433311,0.212500,8.86,Success
4650,5,1.000000,0.000100,1.30,5,1.0e-04,0.195000,0.434719,0.210000,9.00,Success
4651,1,0.000100,0.001000,1.30,5,1.0e-04,0.415000,0.662862,0.455000,9.14,Success
4652,2,0.000100,0.001000,1.30,5,1.0e-04,0.625000,0.808712,0.660000,8.83,Success
4653,3,0.000100,0.001000,1.30,5,1.0e-04,0.622500,0.790269,0.662500,8.99,Success
4654,4,0.000100,0.001000,1.30,5,1.0e-04,0.610000,0.797759,0.657500,8.87,Success
4655,5,0.000100,0.001000,1.30,5,1.0e-04,0.350000,0.609255,0.392500,8.89,Success
4656,1,0.001000,0.001000,1.30,5,1.0e-04,0.425000,0.650590,0.470000,9.03,Success
4657,2,0.001000,0.001000,1.30,5,1.0e-04,0.610000,0.809478,0.667500,8.94,Success
4658,3,0.001000,0.001000,1.30,5,1.0e-04,0.587500,0.783777,0.622500,9.21,Success
4659,4,0.001000,0.001000,1.30,5,1.0e-04,0.580000,0.770255,0.605000,8.90,Success
4660,5,0.001000,0.001000,1.30,5,1.0e-04,0.385000,0.629639,0.432500,9.13,Success
4661,1,0.010000,0.001000,1.30,5,1.0e-04,0.080000,0.269735,0.142500,9.21,Success
4662,2,0.010000,0.001000,1.30,5,1.0e-04,0.495000,0.713165,0.530000,3.09,Success
4663,3,0.010000,0.001000,1.30,5,1.0e-04,0.190000,0.420431,0.207500,9.20,Success
4664,4,0.010000,0.001000,1.30,5,1.0e-04,0.192500,0.429407,0.215000,9.23,Success
4665,5,0.010000,0.001000,1.30,5,1.0e-04,0.072500,0.259634,0.135000,9.16,Success
4666,1,0.100000,0.001000,1.30,5,1.0e-04,0.170000,0.411296,0.230000,9.62,Success
4667,2,0.100000,0.001000,1.30,5,1.0e-04,0.202500,0.450280,0.260000,9.24,Success
4668,3,0.100000,0.001000,1.30,5,1.0e-04,0.177500,0.452654,0.252500,9.30,Success
4669,4,0.100000,0.001000,1.30,5,1.0e-04,0.232500,0.470620,0.287500,9.38,Success
4670,5,0.100000,0.001000,1.30,5,1.0e-04,0.135000,0.376382,0.182500,9.25,Success
4671,1,1.000000,0.001000,1.30,5,1.0e-04,0.202500,0.435599,0.210000,9.30,Success
4672,2,1.000000,0.001000,1.30,5,1.0e-04,0.212500,0.459594,0.232500,9.03,Success
4673,3,1.000000,0.001000,1.30,5,1.0e-04,0.200000,0.448981,0.217500,9.24,Success
4674,4,1.000000,0.001000,1.30,5,1.0e-04,0.195000,0.442666,0.200000,9.05,Success
4675,5,1.000000,0.001000,1.30,5,1.0e-04,0.212500,0.443861,0.222500,8.89,Success
4676,1,0.000100,0.010000,1.30,5,1.0e-04,0.365000,0.587874,0.382500,6.67,Success
4677,2,0.000100,0.010000,1.30,5,1.0e-04,0.600000,0.790259,0.640000,8.80,Success
4678,3,0.000100,0.010000,1.30,5,1.0e-04,0.565000,0.756479,0.592500,8.80,Success
4679,4,0.000100,0.010000,1.30,5,1.0e-04,0.577500,0.765315,0.622500,8.89,Success
4680,5,0.000100,0.010000,1.30,5,1.0e-04,0.352500,0.577999,0.387500,9.03,Success
4681,1,0.001000,0.010000,1.30,5,1.0e-04,0.382500,0.627762,0.435000,8.03,Success
4682,2,0.001000,0.010000,1.30,5,1.0e-04,0.637500,0.817700,0.675000,8.84,Success
4683,3,0.001000,0.010000,1.30,5,1.0e-04,0.587500,0.773597,0.632500,8.79,Success
4684,4,0.001000,0.010000,1.30,5,1.0e-04,0.542500,0.758783,0.610000,8.91,Success
4685,5,0.001000,0.010000,1.30,5,1.0e-04,0.352500,0.580855,0.377500,8.85,Success
4686,1,0.010000,0.010000,1.30,5,1.0e-04,0.387500,0.616820,0.427500,9.26,Success
4687,2,0.010000,0.010000,1.30,5,1.0e-04,0.625000,0.799514,0.645000,9.29,Success
4688,3,0.010000,0.010000,1.30,5,1.0e-04,0.475000,0.705665,0.517500,9.48,Success
4689,4,0.010000,0.010000,1.30,5,1.0e-04,0.530000,0.748067,0.577500,9.53,Success
4690,5,0.010000,0.010000,1.30,5,1.0e-04,0.325000,0.579198,0.377500,8.98,Success
4691,1,0.100000,0.010000,1.30,5,1.0e-04,0.072500,0.277811,0.142500,8.84,Success
4692,2,0.100000,0.010000,1.30,5,1.0e-04,0.062500,0.263975,0.132500,8.83,Success
4693,3,0.100000,0.010000,1.30,5,1.0e-04,0.067500,0.267323,0.137500,8.74,Success
4694,4,0.100000,0.010000,1.30,5,1.0e-04,0.072500,0.266443,0.137500,8.61,Success
4695,5,0.100000,0.010000,1.30,5,1.0e-04,0.060000,0.248371,0.125000,9.10,Success
4696,1,1.000000,0.010000,1.30,5,1.0e-04,0.152500,0.376182,0.192500,8.90,Success
4697,2,1.000000,0.010000,1.30,5,1.0e-04,0.180000,0.441829,0.237500,8.85,Success
4698,3,1.000000,0.010000,1.30,5,1.0e-04,0.165000,0.419800,0.222500,8.78,Success
4699,4,1.000000,0.010000,1.30,5,1.0e-04,0.167500,0.419408,0.222500,8.92,Success
4700,5,1.000000,0.010000,1.30,5,1.0e-04,0.152500,0.373310,0.192500,8.85,Success
4701,1,0.000100,0.100000,1.30,5,1.0e-04,0.335000,0.582995,0.377500,6.74,Success
4702,2,0.000100,0.100000,1.30,5,1.0e-04,0.597500,0.776790,0.645000,8.92,Success
4703,3,0.000100,0.100000,1.30,5,1.0e-04,0.510000,0.687860,0.537500,9.19,Success
4704,4,0.000100,0.100000,1.30,5,1.0e-04,0.482500,0.691924,0.527500,8.85,Success
4705,5,0.000100,0.100000,1.30,5,1.0e-04,0.325000,0.548301,0.355000,7.75,Success
4706,1,0.001000,0.100000,1.30,5,1.0e-04,0.337500,0.560864,0.357500,6.38,Success
4707,2,0.001000,0.100000,1.30,5,1.0e-04,0.617500,0.785773,0.650000,8.79,Success
4708,3,0.001000,0.100000,1.30,5,1.0e-04,0.480000,0.689750,0.507500,8.83,Success
4709,4,0.001000,0.100000,1.30,5,1.0e-04,0.447500,0.670385,0.477500,5.78,Success
4710,5,0.001000,0.100000,1.30,5,1.0e-04,0.370000,0.584703,0.405000,8.82,Success
4711,1,0.010000,0.100000,1.30,5,1.0e-04,0.385000,0.605018,0.405000,9.12,Success
4712,2,0.010000,0.100000,1.30,5,1.0e-04,0.585000,0.769287,0.642500,8.86,Success
4713,3,0.010000,0.100000,1.30,5,1.0e-04,0.497500,0.698242,0.525000,8.24,Success
4714,4,0.010000,0.100000,1.30,5,1.0e-04,0.465000,0.671939,0.492500,8.90,Success
4715,5,0.010000,0.100000,1.30,5,1.0e-04,0.337500,0.561770,0.367500,8.58,Success
4716,1,0.100000,0.100000,1.30,5,1.0e-04,0.380000,0.595241,0.412500,8.78,Success
4717,2,0.100000,0.100000,1.30,5,1.0e-04,0.635000,0.787071,0.657500,8.83,Success
4718,3,0.100000,0.100000,1.30,5,1.0e-04,0.460000,0.665028,0.497500,7.37,Success
4719,4,0.100000,0.100000,1.30,5,1.0e-04,0.462500,0.677308,0.495000,9.17,Success
4720,5,0.100000,0.100000,1.30,5,1.0e-04,0.337500,0.550768,0.362500,8.09,Success
4721,1,1.000000,0.100000,1.30,5,1.0e-04,0.187500,0.414400,0.202500,9.26,Success
4722,2,1.000000,0.100000,1.30,5,1.0e-04,0.147500,0.325810,0.192500,9.33,Success
4723,3,1.000000,0.100000,1.30,5,1.0e-04,0.192500,0.426285,0.207500,8.89,Success
4724,4,1.000000,0.100000,1.30,5,1.0e-04,0.155000,0.340846,0.187500,8.93,Success
4725,5,1.000000,0.100000,1.30,5,1.0e-04,0.107500,0.246965,0.160000,8.83,Success
4726,1,0.000100,1.000000,1.30,5,1.0e-04,0.460000,0.671980,0.485000,8.70,Success
4727,2,0.000100,1.000000,1.30,5,1.0e-04,0.575000,0.775453,0.632500,5.92,Success
4728,3,0.000100,1.000000,1.30,5,1.0e-04,0.430000,0.654101,0.475000,6.71,Success
4729,4,0.000100,1.000000,1.30,5,1.0e-04,0.380000,0.608438,0.427500,5.49,Success
4730,5,0.000100,1.000000,1.30,5,1.0e-04,0.372500,0.602890,0.402500,7.08,Success
4731,1,0.001000,1.000000,1.30,5,1.0e-04,0.407500,0.621821,0.437500,6.77,Success
4732,2,0.001000,1.000000,1.30,5,1.0e-04,0.547500,0.755018,0.600000,6.30,Success
4733,3,0.001000,1.000000,1.30,5,1.0e-04,0.442500,0.643119,0.465000,6.62,Success
4734,4,0.001000,1.000000,1.30,5,1.0e-04,0.507500,0.690433,0.542500,8.54,Success
4735,5,0.001000,1.000000,1.30,5,1.0e-04,0.410000,0.625931,0.437500,7.60,Success
4736,1,0.010000,1.000000,1.30,5,1.0e-04,0.447500,0.634982,0.462500,8.95,Success
4737,2,0.010000,1.000000,1.30,5,1.0e-04,0.572500,0.750987,0.605000,5.89,Success
4738,3,0.010000,1.000000,1.30,5,1.0e-04,0.450000,0.654226,0.485000,6.25,Success
4739,4,0.010000,1.000000,1.30,5,1.0e-04,0.462500,0.665000,0.492500,6.65,Success
4740,5,0.010000,1.000000,1.30,5,1.0e-04,0.390000,0.611112,0.420000,6.86,Success
4741,1,0.100000,1.000000,1.30,5,1.0e-04,0.462500,0.668034,0.485000,8.23,Success
4742,2,0.100000,1.000000,1.30,5,1.0e-04,0.515000,0.731310,0.562500,6.94,Success
4743,3,0.100000,1.000000,1.30,5,1.0e-04,0.430000,0.647909,0.465000,6.71,Success
4744,4,0.100000,1.000000,1.30,5,1.0e-04,0.462500,0.665991,0.495000,5.92,Success
4745,5,0.100000,1.000000,1.30,5,1.0e-04,0.412500,0.631593,0.430000,7.99,Success
4746,1,1.000000,1.000000,1.30,5,1.0e-04,0.342500,0.588683,0.370000,5.74,Success
4747,2,1.000000,1.000000,1.30,5,1.0e-04,0.565000,0.741692,0.600000,6.67,Success
4748,3,1.000000,1.000000,1.30,5,1.0e-04,0.442500,0.667015,0.485000,7.04,Success
4749,4,1.000000,1.000000,1.30,5,1.0e-04,0.417500,0.637734,0.447500,5.59,Success
4750,5,1.000000,1.000000,1.30,5,1.0e-04,0.400000,0.630221,0.437500,8.91,Success
4751,1,0.000100,0.000100,1.50,5,1.0e-04,0.477500,0.705929,0.520000,8.79,Success
4752,2,0.000100,0.000100,1.50,5,1.0e-04,0.592500,0.800500,0.647500,8.82,Success
4753,3,0.000100,0.000100,1.50,5,1.0e-04,0.600000,0.794127,0.635000,8.85,Success
4754,4,0.000100,0.000100,1.50,5,1.0e-04,0.570000,0.770808,0.605000,9.06,Success
4755,5,0.000100,0.000100,1.50,5,1.0e-04,0.445000,0.679794,0.487500,8.83,Success
4756,1,0.001000,0.000100,1.50,5,1.0e-04,0.187500,0.429099,0.212500,8.81,Success
4757,2,0.001000,0.000100,1.50,5,1.0e-04,0.600000,0.798591,0.630000,8.82,Success
4758,3,0.001000,0.000100,1.50,5,1.0e-04,0.480000,0.703557,0.522500,8.82,Success
4759,4,0.001000,0.000100,1.50,5,1.0e-04,0.535000,0.743941,0.567500,8.86,Success
4760,5,0.001000,0.000100,1.50,5,1.0e-04,0.187500,0.426756,0.197500,8.81,Success
4761,1,0.010000,0.000100,1.50,5,1.0e-04,0.180000,0.395235,0.227500,9.12,Success
4762,2,0.010000,0.000100,1.50,5,1.0e-04,0.202500,0.418299,0.262500,8.91,Success
4763,3,0.010000,0.000100,1.50,5,1.0e-04,0.210000,0.414822,0.250000,8.79,Success
4764,4,0.010000,0.000100,1.50,5,1.0e-04,0.217500,0.436893,0.267500,8.77,Success
4765,5,0.010000,0.000100,1.50,5,1.0e-04,0.157500,0.362834,0.187500,8.93,Success
4766,1,0.100000,0.000100,1.50,5,1.0e-04,0.222500,0.458877,0.232500,8.85,Success
4767,2,0.100000,0.000100,1.50,5,1.0e-04,0.290000,0.522483,0.322500,8.87,Success
4768,3,0.100000,0.000100,1.50,5,1.0e-04,0.230000,0.467722,0.245000,8.98,Success
4769,4,0.100000,0.000100,1.50,5,1.0e-04,0.240000,0.479066,0.255000,9.14,Success
4770,5,0.100000,0.000100,1.50,5,1.0e-04,0.202500,0.444815,0.215000,8.92,Success
4771,1,1.000000,0.000100,1.50,5,1.0e-04,0.200000,0.434055,0.212500,8.78,Success
4772,2,1.000000,0.000100,1.50,5,1.0e-04,0.215000,0.454634,0.227500,8.83,Success
